651	1817534	552026	09/08/2021 14:50
652	1817526	552020	09/08/2021 14:50
653	1817516	552013	09/08/2021 14:50
654	1817507	552007	09/08/2021 14:50
655	1817501	552006	09/08/2021 14:50
656	1817498	552007	09/08/2021 14:50
657	1817494	552006	09/08/2021 14:50
658	1817491	552008	09/08/2021 14:51
659	1817488	552009	09/08/2021 14:51
660	1817484	552006	09/08/2021 14:51
661	1817485	552005	09/08/2021 14:51
662	1817483	552003	09/08/2021 14:51
663	1817481	552000	09/08/2021 14:51
664	1817477	552000	09/08/2021 14:51
665	1817474	551999	09/08/2021 14:51
666	1817472	552000	09/08/2021 14:52
667	1817469	551998	09/08/2021 14:52
668	1817466	551997	09/08/2021 14:52
669	1817465	551997	09/08/2021 14:52
670	1817462	551997	09/08/2021 14:52
671	1817459	551996	09/08/2021 14:52
672	1817457	551994	09/08/2021 14:52
673	1817454	551993	09/08/2021 14:52
674	1817451	551991	09/08/2021 14:52
675	1817449	551989	09/08/2021 14:53
676	1817446	551985	09/08/2021 14:53
677	1817442	551982	09/08/2021 14:53
678	1817441	551981	09/08/2021 14:53
679	1817439	551982	09/08/2021 14:53
680	1817438	551983	09/08/2021 14:53
681	1817434	551985	09/08/2021 14:53
682	1817432	551987	09/08/2021 14:53
683	1817430	551989	09/08/2021 14:54
684	1817427	551992	09/08/2021 14:54
685	1817426	551993	09/08/2021 14:54
686	1817423	551994	09/08/2021 14:54
687	1817423	552000	09/08/2021 14:54
688	1817428	552007	09/08/2021 14:54
689	1817433	552012	09/08/2021 14:54
690	1817435	552017	09/08/2021 14:54
691	1817436	552018	09/08/2021 14:54
692	1817439	552023	09/08/2021 14:55
693	1817444	552029	09/08/2021 14:55
694	1817448	552033	09/08/2021 14:55
695	1817453	552036	09/08/2021 14:55
696	1817457	552039	09/08/2021 14:55
697	1817462	552040	09/08/2021 14:55
698	1817466	552040	09/08/2021 14:55
699	1817469	552040	09/08/2021 14:55
